Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
17-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,VZ,Feb18`12,39,Call, $0.76, , $39.02
17-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,VZ,Feb18`12,39,Put, $0.72, , $39.02
23-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,VZ,Feb18`12,39,Call, $0.38,-$39, $38.4
23-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,VZ,Feb18`12,39,Put, $0.92, $20, $38.4
12-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,VZ,Apr21`12,38,Call, $0.23, , $37.55
12-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,VZ,Apr21`12,38,Put, $0.67, , $37.55
18-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,VZ,Apr21`12,38,Call, $0.18,-$6, $37.66
18-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,VZ,Apr21`12,38,Put, $0.55,-$12, $37.66
12-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,VZ,Jul21`12,45,Call, $0.38, , $44.67
12-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,VZ,Jul21`12,45,Put, $0.69, , $44.67
18-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,VZ,Jul21`12,45,Call, $1, $61, $45.89
18-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,VZ,Jul21`12,45,Put, $0.15,-$54, $45.89
11-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,VZ,Oct20`12,45,Call, $0.79, , $45.2
11-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,VZ,Oct20`12,45,Put, $0.56, , $45.2
17-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,VZ,Oct20`12,45,Call, $0.44,-$36, $44.72
17-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,VZ,Oct20`12,45,Put, $0.78, $22, $44.72
15-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,VZ,Feb16`13,42,Call, $0.92, , $41.97
15-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,VZ,Feb16`13,42,Put, $0.86, , $41.97
22-Jan-13,Close 1DaysBeforeEarnings:Long Calls,-1,VZ,Feb16`13,42,Call, $1.23, $30, $42.94
22-Jan-13,Close 1DaysBeforeEarnings:Long Puts,-1,VZ,Feb16`13,42,Put, $0.28,-$58, $42.94
11-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,VZ,Apr20`13,50,Call, $0.89, , $50.51
11-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,VZ,Apr20`13,50,Put, $0.34, , $50.51
17-Apr-13,Close 1DaysBeforeEarnings:Long Calls,-1,VZ,Apr20`13,50,Call, $0.42,-$48, $49.54
17-Apr-13,Close 1DaysBeforeEarnings:Long Puts,-1,VZ,Apr20`13,50,Put, $0.67, $33, $49.54
