Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
31-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Feb18`12,95,Call, $3.3, , $95.6
31-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Feb18`12,95,Put, $2.68, , $95.6
06-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,Feb18`12,95,Call, $3.25,-$6, $94.01
06-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,Feb18`12,95,Put, $3.85, $117, $94.01
01-May-12,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,May19`12,105,Call, $2.35, , $104.84
01-May-12,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,May19`12,105,Put, $2.5, , $104.84
07-May-12,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,May19`12,105,Call, $1.8,-$56, $103.78
07-May-12,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,May19`12,105,Put, $3, $50, $103.78
09-Aug-12,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Aug18`12,115,Call, $2.55, , $115.11
09-Aug-12,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Aug18`12,115,Put, $2.55, , $115.11
15-Aug-12,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,Aug18`12,115,Call, $3.4, $84, $116.6
15-Aug-12,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,Aug18`12,115,Put, $1.4,-$115, $116.6
31-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Nov17`12,115,Call, $2.98, , $114.92
31-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Nov17`12,115,Put, $3.18, , $114.92
06-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,Nov17`12,115,Call, $3, $1, $115.37
06-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,Nov17`12,115,Put, $2.75,-$43, $115.37
25-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Feb16`13,105,Call, $1.45, , $103.12
25-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Feb16`13,105,Put, $3.35, , $103.12
29-Jan-13,Close 40%CloseAfterGains:Long Calls,-1,PRGO,Feb16`13,105,Call, $0.6,-$86, $99.25
29-Jan-13,Close 40%CloseAfterGains:Long Puts,-1,PRGO,Feb16`13,105,Put, $6.15, $280, $99.25
30-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,May18`13,120,Call, $1.92, , $119.41
30-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,May18`13,120,Put, $2.75, , $119.41
06-May-13,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,May18`13,120,Call, $1.88,-$5, $118.84
06-May-13,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,May18`13,120,Put, $3.05, $30, $118.84
08-Aug-13,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Aug17`13,130,Call, $1.55, , $128.93
08-Aug-13,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Aug17`13,130,Put, $2.68, , $128.93
14-Aug-13,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,Aug17`13,130,Call, $0.68,-$88, $126.42
14-Aug-13,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,Aug17`13,130,Put, $4.4, $172, $126.42
24-Oct-13,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Nov16`13,130,Call, $3.15, , $129.2
24-Oct-13,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Nov16`13,130,Put, $4, , $129.2
30-Oct-13,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,Nov16`13,130,Call, $2.8,-$36, $128.62
30-Oct-13,Close 1DaysBeforeEarnings:Long Puts,-1,PRGO,Nov16`13,130,Put, $4.4, $40, $128.62
30-Jan-14,Open 7DaysBeforeEarnings:Long Calls,1,PRGO,Feb22`14,155,Call, $5.25, , $155.9
30-Jan-14,Open 7DaysBeforeEarnings:Long Puts,1,PRGO,Feb22`14,155,Put, $4.75, , $155.9
05-Feb-14,Close 1DaysBeforeEarnings:Long Calls,-1,PRGO,Feb22`14,155,Call, $4.05,-$121, $153.28
