Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
21-Mar-12,Open 7DaysBeforeEarnings:Long Calls,1,PAYX,Apr21`12,32,Call, $0.52, , $31.95
21-Mar-12,Open 7DaysBeforeEarnings:Long Puts,1,PAYX,Apr21`12,32,Put, $0.55, , $31.95
27-Mar-12,Close 1DaysBeforeEarnings:Long Calls,-1,PAYX,Apr21`12,32,Call, $0.62, $9, $32.1
27-Mar-12,Close 1DaysBeforeEarnings:Long Puts,-1,PAYX,Apr21`12,32,Put, $0.52,-$3, $32.1
20-Jun-12,Open 7DaysBeforeEarnings:Long Calls,1,PAYX,Jul21`12,33,Call, $0.4, , $32.53
20-Jun-12,Open 7DaysBeforeEarnings:Long Puts,1,PAYX,Jul21`12,33,Put, $0.9, , $32.53
26-Jun-12,Close 1DaysBeforeEarnings:Long Calls,-1,PAYX,Jul21`12,33,Call, $0.2,-$21, $31.76
26-Jun-12,Close 1DaysBeforeEarnings:Long Puts,-1,PAYX,Jul21`12,33,Put, $1.42, $52, $31.76
17-Sep-12,Open 7DaysBeforeEarnings:Long Calls,1,PAYX,Oct20`12,34,Call, $0.82, , $34.24
17-Sep-12,Open 7DaysBeforeEarnings:Long Puts,1,PAYX,Oct20`12,34,Put, $0.6, , $34.24
21-Sep-12,Close 1DaysBeforeEarnings:Long Calls,-1,PAYX,Oct20`12,34,Call, $0.95, $12, $34.55
21-Sep-12,Close 1DaysBeforeEarnings:Long Puts,-1,PAYX,Oct20`12,34,Put, $0.4,-$20, $34.55
12-Dec-12,Open 7DaysBeforeEarnings:Long Calls,1,PAYX,Dec22`12,34,Call, $0.25, , $33.82
12-Dec-12,Open 7DaysBeforeEarnings:Long Puts,1,PAYX,Dec22`12,34,Put, $1.02, , $33.82
18-Dec-12,Close 1DaysBeforeEarnings:Long Calls,-1,PAYX,Dec22`12,34,Call, $0.45, $19, $33.16
18-Dec-12,Close 1DaysBeforeEarnings:Long Puts,-1,PAYX,Dec22`12,34,Put, $1.38, $36, $33.16
20-Mar-13,Open 7DaysBeforeEarnings:Long Calls,1,PAYX,Apr20`13,34,Call, $0.82, , $34.39
20-Mar-13,Open 7DaysBeforeEarnings:Long Puts,1,PAYX,Apr20`13,34,Put, $0.45, , $34.39
