Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
25-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,QCOM,Feb18`12,60,Call, $1.27, , $58.99
25-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,QCOM,Feb18`12,60,Put, $2.26, , $58.99
31-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,QCOM,Feb18`12,60,Call, $1.27,-$1, $58.82
31-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,QCOM,Feb18`12,60,Put, $2.4, $14, $58.82
11-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,QCOM,Apr21`12,67.5,Call, $1.04, , $66.22
11-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,QCOM,Apr21`12,67.5,Put, $2.33, , $66.22
17-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,QCOM,Apr21`12,67.5,Call, $1.38, $33, $67.23
17-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,QCOM,Apr21`12,67.5,Put, $1.53,-$80, $67.23
11-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,QCOM,Jul21`12,55,Call, $1.28, , $54.37
11-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,QCOM,Jul21`12,55,Put, $1.85, , $54.37
17-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,QCOM,Jul21`12,55,Call, $1.4, $11, $54.46
17-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,QCOM,Jul21`12,55,Put, $1.94, $9, $54.46
31-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,QCOM,Nov17`12,57.5,Call, $2.3, , $58.61
31-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,QCOM,Nov17`12,57.5,Put, $1.18, , $58.61
06-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,QCOM,Nov17`12,57.5,Call, $3.52, $121, $60.37
06-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,QCOM,Nov17`12,57.5,Put, $0.67,-$51, $60.37
