Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
08-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,MAR,Feb18`12,36,Call, $0.82, , $36.22
08-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,MAR,Feb18`12,36,Put, $0.7, , $36.22
14-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,MAR,Feb18`12,36,Call, $0.32,-$51, $35.13
14-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,MAR,Feb18`12,36,Put, $1.15, $45, $35.13
11-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,MAR,Apr21`12,37,Call, $0.95, , $37.34
11-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,MAR,Apr21`12,37,Put, $0.65, , $37.34
17-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,MAR,Apr21`12,37,Call, $1.25, $29, $37.91
17-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,MAR,Apr21`12,37,Put, $0.3,-$35, $37.91
05-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,MAR,Jul21`12,40,Call, $0.8, , $39.58
05-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,MAR,Jul21`12,40,Put, $1.2, , $39.58
10-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,MAR,Jul21`12,40,Call, $0.3,-$51, $38.17
10-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,MAR,Jul21`12,40,Put, $2.08, $88, $38.17
26-Sep-12,Open 7DaysBeforeEarnings:Long Calls,1,MAR,Oct20`12,39,Call, $1.15, , $39.01
26-Sep-12,Open 7DaysBeforeEarnings:Long Puts,1,MAR,Oct20`12,39,Put, $1.15, , $39.01
02-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,MAR,Oct20`12,39,Call, $0.95,-$21, $38.63
02-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,MAR,Oct20`12,39,Put, $1.35, $20, $38.63
12-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,MAR,Mar16`13,41,Call, $1.15, , $41.39
12-Feb-13,Open 7DaysBeforeEarnings:Long Puts,1,MAR,Mar16`13,41,Put, $0.9, , $41.39
19-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,MAR,Mar16`13,41,Call, $0.82,-$34, $40.83
19-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,MAR,Mar16`13,41,Put, $1.08, $18, $40.83
