Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
15-Feb-12,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Mar17`12,87.5,Call, $2.6, , $87.69
15-Feb-12,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Mar17`12,87.5,Put, $2.47, , $87.69
21-Feb-12,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Mar17`12,87.5,Call, $3, $39, $88.01
21-Feb-12,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Mar17`12,87.5,Put, $2.38,-$9, $88.01
10-May-12,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,May19`12,100,Call, $4, , $102.25
10-May-12,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,May19`12,100,Put, $1.88, , $102.25
16-May-12,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,May19`12,100,Call, $3.35,-$66, $101.3
16-May-12,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,May19`12,100,Put, $1.85,-$3, $101.3
09-Aug-12,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Aug18`12,52.5,Call, $1.1, , $51.66
09-Aug-12,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Aug18`12,52.5,Put, $1.9, , $51.66
15-Aug-12,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Aug18`12,52.5,Call, $0.65,-$46, $50
15-Aug-12,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Aug18`12,52.5,Put, $3.1, $120, $50
08-Nov-12,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Nov17`12,37.5,Call, $1.52, , $38.13
08-Nov-12,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Nov17`12,37.5,Put, $0.85, , $38.13
14-Nov-12,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Nov17`12,37.5,Call, $1.25,-$28, $37.76
14-Nov-12,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Nov17`12,37.5,Put, $0.95, $10, $37.76
20-Feb-13,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Mar16`13,40,Call, $1.65, , $40.29
20-Feb-13,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Mar16`13,40,Put, $1.35, , $40.29
26-Feb-13,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Mar16`13,40,Call, $2, $34, $41.08
26-Feb-13,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Mar16`13,40,Put, $0.98,-$37, $41.08
16-May-13,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Jun22`13,50,Call, $1.62, , $49.75
16-May-13,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Jun22`13,50,Put, $1.9, , $49.75
22-May-13,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Jun22`13,50,Call, $0.98,-$65, $48.37
22-May-13,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Jun22`13,50,Put, $2.62, $72, $48.37
15-Aug-13,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Sep21`13,52.5,Call, $1.3, , $51.28
15-Aug-13,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Sep21`13,52.5,Put, $2.47, , $51.28
21-Aug-13,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Sep21`13,52.5,Call, $1.5, $19, $51.84
21-Aug-13,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Sep21`13,52.5,Put, $2.15,-$32, $51.84
14-Nov-13,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Dec21`13,60,Call, $1.7, , $59.81
14-Nov-13,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Dec21`13,60,Put, $1.88, , $59.81
20-Nov-13,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Dec21`13,60,Call, $1.35,-$36, $58.92
20-Nov-13,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Dec21`13,60,Put, $2.35, $47, $58.92
19-Feb-14,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Mar22`14,52.5,Call, $1.27, , $52.19
19-Feb-14,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Mar22`14,52.5,Put, $1.6, , $52.19
25-Feb-14,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Mar22`14,52.5,Call, $1.83, $55, $52.68
25-Feb-14,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Mar22`14,52.5,Put, $1.6, , $52.68
15-May-14,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Jun21`14,50,Call, $2.1, , $51.01
15-May-14,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Jun21`14,50,Put, $1.08, , $51.01
21-May-14,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Jun21`14,50,Call, $1.62,-$49, $50
21-May-14,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Jun21`14,50,Put, $1.55, $47, $50
14-Aug-14,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Sep20`14,55,Call, $2.28, , $55.93
14-Aug-14,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Sep20`14,55,Put, $1.32, , $55.93
20-Aug-14,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Sep20`14,55,Call, $1.75,-$54, $55
20-Aug-14,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Sep20`14,55,Put, $1.52, $20, $55
13-Nov-14,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Nov22`14,62.5,Call, $0.98, , $61.99
13-Nov-14,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Nov22`14,62.5,Put, $1.52, , $61.99
19-Nov-14,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Nov22`14,62.5,Call, $1.12, $13, $62.63
19-Nov-14,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Nov22`14,62.5,Put, $1.08,-$44, $62.63
18-Feb-15,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Mar20`15,77.5,Call, $2.1, , $77.02
18-Feb-15,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Mar20`15,77.5,Put, $2.6, , $77.02
24-Feb-15,Close 1DaysBeforeEarnings:Long Calls,-1,DLTR,Mar20`15,77.5,Call, $2.08,-$3, $77.47
24-Feb-15,Close 1DaysBeforeEarnings:Long Puts,-1,DLTR,Mar20`15,77.5,Put, $2.02,-$58, $77.47
14-May-15,Open 7DaysBeforeEarnings:Long Calls,1,DLTR,Jun19`15,77.5,Call, $2.28, , $76.97
14-May-15,Open 7DaysBeforeEarnings:Long Puts,1,DLTR,Jun19`15,77.5,Put, $2.68, , $76.97
