Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
18-Jan-12,Open 7DaysBeforeEarnings:Long Calls,1,LRCX,Feb18`12,42,Call, $1.65, , $41.64
18-Jan-12,Open 7DaysBeforeEarnings:Long Puts,1,LRCX,Feb18`12,42,Put, $2.05, , $41.64
24-Jan-12,Close 1DaysBeforeEarnings:Long Calls,-1,LRCX,Feb18`12,42,Call, $2.3, $64, $43.35
24-Jan-12,Close 1DaysBeforeEarnings:Long Puts,-1,LRCX,Feb18`12,42,Put, $1,-$105, $43.35
11-Apr-12,Open 7DaysBeforeEarnings:Long Calls,1,LRCX,Apr21`12,43,Call, $0.72, , $42.59
11-Apr-12,Open 7DaysBeforeEarnings:Long Puts,1,LRCX,Apr21`12,43,Put, $1.15, , $42.59
17-Apr-12,Close 1DaysBeforeEarnings:Long Calls,-1,LRCX,Apr21`12,43,Call, $0.65,-$8, $42.78
17-Apr-12,Close 1DaysBeforeEarnings:Long Puts,-1,LRCX,Apr21`12,43,Put, $0.8,-$35, $42.78
18-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,LRCX,Aug18`12,35,Call, $1.45, , $35.03
18-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,LRCX,Aug18`12,35,Put, $1.4, , $35.03
24-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,LRCX,Aug18`12,35,Call, $0.95,-$51, $34.19
24-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,LRCX,Aug18`12,35,Put, $1.75, $35, $34.19
10-Oct-12,Open 7DaysBeforeEarnings:Long Calls,1,LRCX,Oct20`12,32,Call, $0.78, , $31.89
10-Oct-12,Open 7DaysBeforeEarnings:Long Puts,1,LRCX,Oct20`12,32,Put, $0.92, , $31.89
16-Oct-12,Close 1DaysBeforeEarnings:Long Calls,-1,LRCX,Oct20`12,32,Call, $1.75, $96, $33.44
16-Oct-12,Close 1DaysBeforeEarnings:Long Puts,-1,LRCX,Oct20`12,32,Put, $0.38,-$54, $33.44
16-Jan-13,Open 7DaysBeforeEarnings:Long Calls,1,LRCX,Feb16`13,38,Call, $1.55, , $38.32
16-Jan-13,Open 7DaysBeforeEarnings:Long Puts,1,LRCX,Feb16`13,38,Put, $1.23, , $38.32
22-Jan-13,Close 1DaysBeforeEarnings:Long Calls,-1,LRCX,Feb16`13,38,Call, $2.6, $104, $40.08
22-Jan-13,Close 1DaysBeforeEarnings:Long Puts,-1,LRCX,Feb16`13,38,Put, $0.55,-$68, $40.08
17-Apr-13,Open 7DaysBeforeEarnings:Long Calls,1,LRCX,May18`13,42,Call, $1.42, , $41.5
17-Apr-13,Open 7DaysBeforeEarnings:Long Puts,1,LRCX,May18`13,42,Put, $1.85, , $41.5
23-Apr-13,Close 1DaysBeforeEarnings:Long Calls,-1,LRCX,May18`13,42,Call, $1.72, $29, $42.52
23-Apr-13,Close 1DaysBeforeEarnings:Long Puts,-1,LRCX,May18`13,42,Put, $1.15,-$70, $42.52
