Date,Description,Size,Symbol,Expiration,Strike,Type,Trade Price,Profit/Loss,Stock Price
13-Mar-12,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Apr21`12,40,Call, $1.17, , $39.89
13-Mar-12,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Apr21`12,40,Put, $1.3, , $39.89
19-Mar-12,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Apr21`12,40,Call, $1.4, $22, $40.27
19-Mar-12,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Apr21`12,40,Put, $1.15,-$15, $40.27
09-Jul-12,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Jul21`12,40,Call, $0.45, , $39.17
09-Jul-12,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Jul21`12,40,Put, $1.3, , $39.17
13-Jul-12,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Jul21`12,40,Call, $0.75, $29, $39.87
13-Jul-12,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Jul21`12,40,Put, $0.9,-$40, $39.87
13-Sep-12,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Sep22`12,42.5,Call, $0.77, , $42.22
13-Sep-12,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Sep22`12,42.5,Put, $1.05, , $42.22
19-Sep-12,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Sep22`12,42.5,Call, $0.38,-$40, $41.26
19-Sep-12,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Sep22`12,42.5,Put, $1.58, $53, $41.26
13-Dec-12,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Dec22`12,42.5,Call, $0.48, , $41.63
13-Dec-12,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Dec22`12,42.5,Put, $1.33, , $41.63
19-Dec-12,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Dec22`12,42.5,Call, $0.8, $31, $42.45
19-Dec-12,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Dec22`12,42.5,Put, $0.77,-$56, $42.45
12-Mar-13,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Apr20`13,45,Call, $0.7, , $44.17
12-Mar-13,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Apr20`13,45,Put, $1.52, , $44.17
18-Mar-13,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Apr20`13,45,Call, $1.4, $69, $45.48
18-Mar-13,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Apr20`13,45,Put, $0.98,-$54, $45.48
08-Jul-13,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Jul20`13,47.5,Call, $0.52, , $46.8
08-Jul-13,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Jul20`13,47.5,Put, $1.32, , $46.8
12-Jul-13,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Jul20`13,47.5,Call, $1.15, $62, $48
12-Jul-13,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Jul20`13,47.5,Put, $0.68,-$64, $48
12-Sep-13,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Sep21`13,50,Call, $0.75, , $49.7
12-Sep-13,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Sep21`13,50,Put, $1.05, , $49.7
18-Sep-13,Close 1DaysBeforeEarnings:Long Calls,-1,CTAS,Sep21`13,50,Call, $1.48, $72, $51.03
18-Sep-13,Close 1DaysBeforeEarnings:Long Puts,-1,CTAS,Sep21`13,50,Put, $0.45,-$60, $51.03
12-Dec-13,Open 7DaysBeforeEarnings:Long Calls,1,CTAS,Dec21`13,55,Call, $0.95, , $54.97
12-Dec-13,Open 7DaysBeforeEarnings:Long Puts,1,CTAS,Dec21`13,55,Put, $1, , $54.97
